number_of_rooms,Price,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
3-комнатная квартира,28600000.0,5.0,65.0,5.0,,,1982.0,,,
3-комнатная квартира,27100000.0,3.0,83.9,3.0,,,1985.0,,,
6-комнатная квартира,44000000.0,3.0,150.0,4.0,,,1986.0,,2 с/у и более,полностью меблирована
1-комнатная квартира,17500000.0,2.0,40.0,5.0,,,1990.0,2.7,раздельный,
1-комнатная квартира,15500000.0,1.0,33.3,6.0,,,1992.0,,,
2-комнатная квартира,24500000.0,3.0,63.0,6.0,,,2010.0,,раздельный,частично меблирована
3-комнатная квартира,30500000.0,1.0,65.0,5.0,,,1983.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,27000000.0,3.0,65.0,6.0,,,2009.0,2.7,раздельный,пустая
1-комнатная квартира,11300000.0,6.0,40.0,6.0,,,2008.0,2.7,совмещенный,
3-комнатная квартира,25900000.0,1.0,65.0,5.0,,,1985.0,,раздельный,частично меблирована
2-комнатная квартира,22500000.0,3.0,50.0,5.0,,,1985.0,2.7,совмещенный,пустая
2-комнатная квартира,24000000.0,2.0,65.0,6.0,,,2009.0,2.7,раздельный,
2-комнатная квартира,20900000.0,2.0,64.0,6.0,,,2007.0,,раздельный,частично меблирована
2-комнатная квартира,20000000.0,1.0,63.0,6.0,,,2009.0,,раздельный,
1-комнатная квартира,14000000.0,5.0,32.0,5.0,,кирпичный,1988.0,2.7,совмещенный,полностью меблирована
1-комнатная квартира,10500000.0,1.0,40.0,5.0,Кокжиек,монолитный,2009.0,2.7,совмещенный,частично меблирована
2-комнатная квартира,20800000.0,3.0,61.5,5.0,,,2009.0,,раздельный,
3-комнатная квартира,25600000.0,4.0,58.1,5.0,,,1984.0,,совмещенный,
3-комнатная квартира,24000000.0,2.0,64.5,4.0,,,1974.0,2.5,раздельный,частично меблирована
3-комнатная квартира,26400000.0,4.0,71.0,5.0,,,1988.0,,раздельный,частично меблирована
2-комнатная квартира,22000000.0,,65.0,,,,1990.0,,раздельный,частично меблирована
3-комнатная квартира,18500000.0,1.0,60.0,5.0,,,1991.0,2.7,,
3-комнатная квартира,25400000.0,5.0,68.1,5.0,,,1988.0,,раздельный,частично меблирована
1-комнатная квартира,16500000.0,5.0,40.0,5.0,,,1972.0,,раздельный,
4-комнатная квартира,38500000.0,4.0,88.0,5.0,,,1989.0,,раздельный,
3-комнатная квартира,20000000.0,1.0,66.0,3.0,,,1984.0,,совмещенный,
3-комнатная квартира,25500000.0,5.0,62.0,5.0,,,1983.0,2.7,,полностью меблирована
2-комнатная квартира,19500000.0,4.0,45.0,5.0,,,1985.0,,раздельный,частично меблирована
2-комнатная квартира,23900000.0,2.0,54.0,5.0,,,1989.0,,раздельный,
3-комнатная квартира,23000000.0,5.0,59.0,5.0,,,1966.0,,совмещенный,частично меблирована
4-комнатная квартира,44000000.0,2.0,83.0,5.0,,,1988.0,,раздельный,
3-комнатная квартира,25000000.0,4.0,60.0,5.0,,,1985.0,,совмещенный,
1-комнатная квартира,17000000.0,2.0,43.9,3.0,,,1975.0,,раздельный,
2-комнатная квартира,19500000.0,4.0,45.0,5.0,,,1985.0,2.7,раздельный,частично меблирована
1-комнатная квартира,7300000.0,2.0,28.0,2.0,,,1960.0,2.8,совмещенный,частично меблирована
3-комнатная квартира,25000000.0,1.0,62.0,5.0,,,1983.0,,раздельный,полностью меблирована
2-комнатная квартира,8000000.0,1.0,30.2,2.0,,,1960.0,,,
1-комнатная квартира,18000000.0,5.0,45.0,9.0,,,2007.0,2.8,,
1-комнатная квартира,15000000.0,6.0,43.0,6.0,,,,,,
2-комнатная квартира,23500000.0,3.0,62.5,6.0,,,2010.0,2.8,раздельный,частично меблирована
1-комнатная квартира,13500000.0,3.0,40.0,6.0,,,2010.0,2.6,раздельный,частично меблирована
1-комнатная квартира,10500000.0,2.0,26.44,2.0,,,1958.0,3.4,совмещенный,полностью меблирована
3-комнатная квартира,32000000.0,3.0,65.0,4.0,,,1972.0,2.6,раздельный,частично меблирована
3-комнатная квартира,25000000.0,1.0,68.0,5.0,,,,2.7,,
2-комнатная квартира,24000000.0,3.0,63.0,6.0,,,2010.0,2.8,раздельный,частично меблирована
3-комнатная квартира,36000000.0,7.0,93.0,9.0,,,2007.0,3.0,раздельный,частично меблирована
2-комнатная квартира,21500000.0,1.0,62.2,6.0,,панельный,2009.0,2.5,раздельный,частично меблирована
2-комнатная квартира,23000000.0,5.0,54.8,5.0,,,1982.0,2.8,раздельный,полностью меблирована
4-комнатная квартира,28000000.0,2.0,83.9,5.0,,,1989.0,2.7,раздельный,частично меблирована
1-комнатная квартира,16000000.0,1.0,41.0,5.0,,,1985.0,,раздельный,
1-комнатная квартира,15300000.0,4.0,30.8,4.0,,,1986.0,,совмещенный,
1-комнатная квартира,16000000.0,1.0,40.0,5.0,,,1985.0,2.7,раздельный,частично меблирована
2-комнатная квартира,20000000.0,6.0,63.0,6.0,,,2010.0,,раздельный,частично меблирована
2-комнатная квартира,27000000.0,5.0,51.0,5.0,,панельный,1987.0,2.5,раздельный,частично меблирована
2-комнатная квартира,15000000.0,1.0,38.5,1.0,,,1958.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,17000000.0,5.0,42.0,5.0,,,,2.8,,полностью меблирована
2-комнатная квартира,10000000.0,1.0,46.6,1.0,,,,2.9,совмещенный,частично меблирована
2-комнатная квартира,15200000.0,2.0,57.1,2.0,,,1983.0,2.8,раздельный,
2-комнатная квартира,28500000.0,8.0,70.0,9.0,Мкр Кулагер,монолитный,2007.0,2.7,раздельный,
2-комнатная квартира,23500000.0,3.0,59.0,5.0,,,2000.0,2.7,раздельный,частично меблирована
1-комнатная квартира,14000000.0,4.0,41.0,5.0,,,1989.0,,совмещенный,
3-комнатная квартира,32000000.0,3.0,70.0,5.0,,,1988.0,2.5,раздельный,
1-комнатная квартира,17000000.0,,40.0,,,,1984.0,2.8,раздельный,частично меблирована
3-комнатная квартира,18000000.0,1.0,62.0,3.0,,кирпичный,1966.0,,совмещенный,частично меблирована
3-комнатная квартира,30000000.0,6.0,70.8,6.0,,,1994.0,2.8,раздельный,пустая
1-комнатная квартира,15900000.0,5.0,34.0,6.0,,,2017.0,3.0,совмещенный,
1-комнатная квартира,17500000.0,2.0,42.0,5.0,,,1985.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,25000000.0,2.0,54.0,5.0,,,1988.0,2.7,раздельный,
1-комнатная квартира,16000000.0,4.0,33.3,5.0,,,1989.0,3.0,совмещенный,частично меблирована
3-комнатная квартира,31000000.0,4.0,75.0,6.0,,монолитный,2009.0,2.8,раздельный,полностью меблирована
1-комнатная квартира,13000000.0,2.0,40.0,3.0,,,1986.0,4.0,совмещенный,полностью меблирована
3-комнатная квартира,35000000.0,9.0,75.0,9.0,,,,3.0,раздельный,полностью меблирована
2-комнатная квартира,25000000.0,2.0,53.0,2.0,,,1973.0,3.0,совмещенный,
1-комнатная квартира,16500000.0,5.0,33.0,5.0,,,1984.0,2.86,совмещенный,полностью меблирована
1-комнатная квартира,20000000.0,2.0,31.0,2.0,,панельный,1979.0,2.0,раздельный,
2-комнатная квартира,28000000.0,9.0,88.0,10.0,,,,3.0,2 с/у и более,частично меблирована
2-комнатная квартира,21800000.0,3.0,52.0,5.0,,,1985.0,2.7,совмещенный,пустая
1-комнатная квартира,10500000.0,1.0,33.0,3.0,,,1978.0,,совмещенный,полностью меблирована
3-комнатная квартира,24500000.0,1.0,64.0,5.0,,,1995.0,2.8,раздельный,частично меблирована
2-комнатная квартира,22500000.0,2.0,50.4,5.0,,панельный,1988.0,,раздельный,полностью меблирована
3-комнатная квартира,25500000.0,3.0,60.0,5.0,,,1969.0,,совмещенный,
1-комнатная квартира,16500000.0,1.0,42.0,5.0,,,1985.0,,раздельный,частично меблирована
2-комнатная квартира,25000000.0,7.0,56.0,10.0,Максима на Райымбека,монолитный,2007.0,2.7,раздельный,
1-комнатная квартира,16300000.0,2.0,33.6,5.0,,,1989.0,,совмещенный,частично меблирована
