number_of_rooms,Price,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
1-комнатная квартира,17000000.0,1.0,33.0,5.0,,,,,совмещенный,
3-комнатная квартира,30000000.0,3.0,63.0,5.0,,,1978.0,3.0,раздельный,полностью меблирована
3-комнатная квартира,52000000.0,2.0,130.0,9.0,Жайлы,монолитный,2015.0,2.8,2 с/у и более,частично меблирована
2-комнатная квартира,22900000.0,3.0,54.0,5.0,,,1983.0,2.8,раздельный,
2-комнатная квартира,18000000.0,5.0,42.3,5.0,,,1980.0,3.0,совмещенный,частично меблирована
2-комнатная квартира,22500000.0,4.0,45.0,5.0,,,1977.0,2.6,совмещенный,
3-комнатная квартира,25500000.0,5.0,70.4,5.0,,,1981.0,3.0,раздельный,частично меблирована
1-комнатная квартира,21000000.0,3.0,33.8,5.0,,,1986.0,2.8,совмещенный,
1-комнатная квартира,20900000.0,7.0,41.0,9.0,,,1979.0,2.8,совмещенный,частично меблирована
1-комнатная квартира,18000000.0,3.0,30.0,12.0,Алтын Булак 2,монолитный,2012.0,2.8,,
2-комнатная квартира,19800000.0,3.0,43.0,4.0,,,1965.0,,совмещенный,частично меблирована
1-комнатная квартира,19500000.0,6.0,44.0,13.0,12 месяцев,монолитный,2021.0,2.8,,
3-комнатная квартира,28000000.0,1.0,55.5,4.0,,,1974.0,2.8,раздельный,частично меблирована
2-комнатная квартира,14500000.0,1.0,34.4,5.0,,,1977.0,,раздельный,
2-комнатная квартира,22000000.0,4.0,39.9,4.0,,,1960.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,26000000.0,12.0,50.0,13.0,,,1999.0,2.8,раздельный,полностью меблирована
4-комнатная квартира,75000000.0,6.0,132.5,17.0,,,2022.0,2.7,,
2-комнатная квартира,19800000.0,1.0,44.5,4.0,,,1970.0,,раздельный,частично меблирована
2-комнатная квартира,24000000.0,1.0,55.0,5.0,,,1979.0,2.8,совмещенный,частично меблирована
1-комнатная квартира,21000000.0,2.0,41.0,13.0,,,2016.0,,совмещенный,
3-комнатная квартира,51000000.0,5.0,80.0,5.0,,,1975.0,,раздельный,
2-комнатная квартира,18500000.0,3.0,41.8,4.0,,,1969.0,,совмещенный,частично меблирована
3-комнатная квартира,29500000.0,1.0,60.0,5.0,,,1981.0,,раздельный,частично меблирована
1-комнатная квартира,7500000.0,2.0,18.0,5.0,,,,,,
2-комнатная квартира,21500000.0,1.0,52.68,13.0,12 месяцев,монолитный,2021.0,2.8,,
3-комнатная квартира,36000000.0,3.0,66.0,9.0,,,1981.0,,,
2-комнатная квартира,22500000.0,1.0,44.0,5.0,,,1980.0,,раздельный,
3-комнатная квартира,54500000.0,3.0,90.0,5.0,,,1977.0,,раздельный,
1-комнатная квартира,23000000.0,5.0,32.0,5.0,,,1967.0,,совмещенный,
3-комнатная квартира,23000000.0,2.0,64.0,5.0,,,1979.0,2.6,раздельный,частично меблирована
4-комнатная квартира,90500000.0,10.0,118.0,15.0,LEGENDA,монолитный,2017.0,3.0,,
4-комнатная квартира,33000000.0,1.0,69.7,5.0,,,1979.0,,совмещенный,частично меблирована
3-комнатная квартира,42700000.0,4.0,74.0,5.0,,,1991.0,,раздельный,частично меблирована
3-комнатная квартира,44000000.0,4.0,75.0,4.0,,,1961.0,2.8,раздельный,полностью меблирована
3-комнатная квартира,39000000.0,1.0,59.7,5.0,,,1979.0,2.7,раздельный,частично меблирована
2-комнатная квартира,33500000.0,4.0,64.0,8.0,,,1984.0,,раздельный,пустая
2-комнатная квартира,35000000.0,5.0,83.3,15.0,Жайлы,монолитный,2012.0,2.8,2 с/у и более,полностью меблирована
6-комнатная квартира,120000000.0,5.0,266.0,5.0,,,2000.0,3.0,2 с/у и более,
2-комнатная квартира,22500000.0,4.0,43.0,5.0,,,1977.0,,совмещенный,
1-комнатная квартира,20500000.0,5.0,45.0,5.0,,,1987.0,,совмещенный,частично меблирована
2-комнатная квартира,34500000.0,18.0,91.0,20.0,Манхеттан (29 квартал),монолитный,2008.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,22500000.0,3.0,40.1,4.0,,,1963.0,,совмещенный,
3-комнатная квартира,38888888.0,1.0,59.7,5.0,,,1979.0,2.7,раздельный,частично меблирована
3-комнатная квартира,27500000.0,4.0,64.0,9.0,,,1991.0,,раздельный,частично меблирована
2-комнатная квартира,39000000.0,14.0,80.0,20.0,Манхеттан (29 квартал),монолитный,2011.0,2.8,2 с/у и более,частично меблирована
3-комнатная квартира,79000000.0,17.0,97.0,18.0,,,2017.0,3.0,совмещенный,
1-комнатная квартира,18000000.0,2.0,31.0,4.0,,,1971.0,,совмещенный,
3-комнатная квартира,25000000.0,3.0,58.0,5.0,,,1977.0,,раздельный,частично меблирована
3-комнатная квартира,33000000.0,3.0,60.0,5.0,,,1979.0,2.8,2 с/у и более,частично меблирована
3-комнатная квартира,28500000.0,3.0,58.5,5.0,,,1974.0,,совмещенный,пустая
3-комнатная квартира,51920000.0,9.0,135.0,10.0,Lotos Terrace,монолитный,2021.0,3.0,,
2-комнатная квартира,22500000.0,2.0,42.0,5.0,,,1980.0,,совмещенный,
2-комнатная квартира,45000000.0,14.0,69.0,15.0,Arbat,монолитный,2019.0,2.75,,
3-комнатная квартира,43000000.0,2.0,88.0,5.0,,,1983.0,3.0,раздельный,частично меблирована
2-комнатная квартира,23500000.0,1.0,43.0,5.0,,,1978.0,,совмещенный,частично меблирована
3-комнатная квартира,28000000.0,2.0,57.0,5.0,,,1973.0,,раздельный,частично меблирована
2-комнатная квартира,20000000.0,3.0,41.8,4.0,,,1971.0,,совмещенный,частично меблирована
2-комнатная квартира,34000000.0,8.0,50.6,9.0,,,1990.0,,раздельный,полностью меблирована
2-комнатная квартира,22000000.0,5.0,54.0,5.0,,,1982.0,,раздельный,
3-комнатная квартира,52000000.0,2.0,117.0,5.0,,,1985.0,,совмещенный,частично меблирована
2-комнатная квартира,26000000.0,8.0,53.0,9.0,,,1972.0,,раздельный,
1-комнатная квартира,17000000.0,4.0,35.0,5.0,,панельный,1970.0,2.5,совмещенный,полностью меблирована
2-комнатная квартира,23990000.0,4.0,42.0,5.0,,,1978.0,2.6,совмещенный,
3-комнатная квартира,33000000.0,1.0,70.0,5.0,,,1980.0,,раздельный,пустая
4-комнатная квартира,57500000.0,3.0,132.0,20.0,Манхеттан (29 квартал),монолитный,2010.0,2.8,2 с/у и более,частично меблирована
3-комнатная квартира,56500000.0,3.0,70.0,16.0,Assem Plaza,монолитный,2020.0,,раздельный,
1-комнатная квартира,6200000.0,3.0,18.0,4.0,,,1975.0,2.0,раздельный,
4-комнатная квартира,70000000.0,5.0,118.8,9.0,,,1977.0,2.85,2 с/у и более,частично меблирована
3-комнатная квартира,44000000.0,1.0,85.0,5.0,,,,2.8,,
3-комнатная квартира,58000000.0,16.0,126.0,20.0,Манхеттан (29 квартал),монолитный,2010.0,2.8,раздельный,частично меблирована
4-комнатная квартира,65000000.0,11.0,120.0,20.0,Манхеттан (29 квартал),монолитный,2011.0,2.8,2 с/у и более,частично меблирована
2-комнатная квартира,20500000.0,1.0,45.0,5.0,,,1975.0,,раздельный,частично меблирована
2-комнатная квартира,28000000.0,3.0,60.0,9.0,,,1989.0,,раздельный,частично меблирована
1-комнатная квартира,17000000.0,1.0,30.0,5.0,,,,,совмещенный,
3-комнатная квартира,42000000.0,5.0,70.0,9.0,,,1990.0,2.8,раздельный,полностью меблирована
